Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
14922,"Drought, high salinity devastating oysters on Texas Gulf Coast",08/04/2011,07/31/2011, ,"The salinity of Galveston Bay rose, allowing predators and disease to devastate the oysters.  Texas oyster men hoped to harvest plenty of oysters since the absence of the shellfish from Mississippi and Louisiana, due to the oil spill and flooding, would leave a void in the market.  There will likely be very few Gulf Coast oysters to be found this year.  Shrimp and blue crabs may also be in short supply.  The salinity of Galveston Bay has not been so high since the 1980s, according to the regional director of the coastal fisheries division of the Texas Parks and Wildlife Department.  Houston Chronicle (Texas), July 31, 2011","Agriculture, Water Supply & Quality","Aransas County, TX, Brazoria County, TX, Calhoun County, TX, Cameron County, TX, Chambers County, TX, Galveston County, TX, Jackson County, TX, Jefferson County, TX, Kenedy County, TX, Kleberg County, TX, Matagorda County, TX, Nueces County, TX, Refugio County, TX, San Patricio County, TX, Victoria County, TX, Willacy County, TX",
14891,The Big Tree at Goose Island State Park in Texas was watered by volunteer fire fighters,08/01/2011,07/28/2011, ,"The Big Tree at Goose Island State Park was being watered by volunteer fire crews as drought continued.  On July 27 the tree was given 13,000 gallons of water, which is the equivalent of about half an inch of rain.  The 44-feet tall live oak tree has a crown spread of 89 feet and a trunk that is 11 feet in diameter.  Houston Chronicle (Texas), July 28, 2011",Plants & Wildlife,"Aransas County, TX",
14903,Seven of 11 boat ramps on Lake Somerville in central Texas closed due to low water level,08/02/2011,07/28/2011, ,"Seven boat ramps on Lake Somerville were closed as the water level fell to 230.70 feet on July 28, according to a park ranger with the Army Corps of Engineers.  Four ramps remained useable.  Lake Somerville was on track to fall below its previous low of 230.70 feet in a matter of days. The record low occurred in October 1984.  Bryan-College Station Eagle (Texas), July 29, 2011","Tourism & Recreation, Water Supply & Quality","Burleson County, TX, Lee County, TX, Washington County, TX",
24990,"Extension agent in Waller County, Texas receiving more calls from concerned ranchers and farmers",08/16/2011,07/28/2011,08/11/2011,"The Waller County extension agent stated that he has received more telephone calls than usual during the past two weeks as the tension and stress continued to build for ranchers and farmers desperately waiting for rain.  He also noted that deer were venturing into people’s yards for food and water to survive.  Beaumont Enterprise (Texas), Aug. 11, 2011",Society & Public Health,"Waller County, TX",
14882,Sales more than double at the Abilene Livestock Auction in Texas,07/30/2011,07/26/2011, ,"Sales were up at the Abilene Livestock Auction since drought has cut into pasture and water supplies for cattle.  The yard foreman at the Abilene Livestock Auction estimated that 2,800 cattle were to be auctioned on July 26, up from the average of 1,200 animals.  Abilene Reporter-News (TX), July 28, 2011",Agriculture,"Brown County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Comanche County, TX, Eastland County, TX, Erath County, TX, Fisher County, TX, Haskell County, TX, Howard County, TX, Jones County, TX, Kent County, TX, Jayton, TX, Knox County, TX, Mills County, TX, Mitchell County, TX, Nolan County, TX, Runnels County, TX, Scurry County, TX, Shackelford County, TX, Stephens County, TX, Stonewall County, TX, Taylor County, TX, Abilene, TX, Throckmorton County, TX",
14883,"Jones, Kent county ranchers bringing cattle to sell in Abilene, Texas",07/30/2011,07/26/2011, ,"Ranchers from the Abilene area gathered to sell their livestock at auction as drought made it more difficult for ranchers to provide feed and water for their livestock.  A rancher from Jones County culled almost two-thirds of her cattle herd of 140 cattle since she couldn’t feed them.  The cattle had grazed grass down to the roots, which will make it harder for the grass to recover when the rain does return.  She said that it broke her heart to sell so many cattle.  A Kent County rancher brought 150 of his and his neighbor’s cattle to sell.  He stated that they were selling more of their herd than ever before and regretted having to sell, knowing that it will take years to rebuild his herd.  Abilene Reporter-News (TX), July 28, 2011",Agriculture,"Jones County, TX, Kent County, TX",
14854,West Texas Food Bank received fewer donations as drought hurts ag production,07/27/2011,07/25/2011, ,"The West Texas Food Bank (WTFB)  has less to offer those in need as drought reduces the amount of produce farmers have to donate by roughly 25 percent.  In addition, demand was rising.  A spokesperson for the El Paso branch of the WTFB stated that they receive as much as half of their donations from farmers and individuals.  The WTFB serves 22 counties.  KVIA-TV ABC 7 El Paso (Texas), July 25, 2011","Agriculture, Society & Public Health","El Paso County, TX",
14840,"Drought prompting Austin, Texas bats to come out earlier to find food",07/26/2011,07/24/2011, ,"Mexican free-tailed bats in Austin have been emerging earlier than usual from beneath the Ann Richards Congress Avenue Bridge as they travel further to reach their food sources.  Bugs were becoming increasingly scarce as drought reduced the amount of growing vegetation for the insects to eat, prompting the bugs to move into irrigated farmland.  With bats coming out earlier in the evening, they were under greater threat from predators, such as hawks.  Bats are very beneficial and performed a pest control service worth about $741,000 for eight counties in south central Texas, according to a study done in 2006.  Austin American-Statesman (TX), July 24, 2011",Plants & Wildlife,"Travis County, TX, Austin, TX",
25856,One public boat ramp open at both Lake Buchanan and Lake Travis in central Texas,11/28/2011,07/21/2011, ,"Just one of the four public boat ramps at Lake Buchanan was still useable as water levels continued to fall.  At Lake Travis, only one of 11 public boat ramps was open.  Austin American-Statesman (Texas), July 21, 2011","Tourism & Recreation, Water Supply & Quality","Burnet County, TX, Llano County, TX, Travis County, TX",
25003,High volume of livestock sales at Coleman Livestock Auction in central Texas,08/17/2011,07/20/2011, ,"The owner of the Coleman Livestock Auction stated that ranchers have been selling calves early, due to the drought and lack of pasture and water.  Nearly 4,700 livestock were sold at auction on July 20, which is almost four times the number sold during the same week in 2010.  The auction owner lamented, ""We're selling the mothers off, which is the ... factory of our business.  The cattle ain't here no more.  People need to see what's going on, it's devastating.""  The executive director of the Livestock Marketing Association of Texas stated that panic selling was occurring in some pockets of the state as ranchers feel that they ought to sell while the price is high.  Galveston County Daily News (Texas), Aug. 3, 2011",Agriculture,"Coleman County, TX",
14839,"Massive numbers of livestock being auctioned in Gillespie County, Texas",07/26/2011,07/19/2011, ,"Ranchers brought 2,725 livestock to auction at Gillespie Livestock Co. in Fredericksburg for a sale that began at noon and ended at 1:45 a.m.  Drought and dry pastures left cattle with little to eat, prompting ranchers to choose between buying hay or selling livestock. The previous week when ranchers brought 3,610 cattle to auction, which set a new high for the number of animals sold there in a day, sales continued until 3:45 a.m.  The drought was also leading goat and sheep producers to sell many animals with 5,070 up for sale on July 19.",Agriculture,"Gillespie County, TX",
25300,"More residents in Dallas County, Texas consulting animal shelter about wildlife",09/15/2011,07/18/2011, ,"The Parker County Animal Shelter received a greater number of calls than usual about a wide variety of animals, according to the field supervisor, as drought brings the animals into closer contact with humans.  The shelter received a call from a man who was displeased that water moccasins from a dried up creek nearby had taken up residence in his backyard pond.  An officer from the shelter noted that there were at least a dozen water moccasins in the pond.  Fort Worth Star-Telegram (Texas), July 18, 2011","Plants & Wildlife, Society & Public Health","Parker County, TX",
4590,Wildlife in the Panhandle and South Plains of Texas were perishing from the lack of food and water,07/18/2011,07/18/2011, ,"Wildlife in the Panhandle and South Plains of Texas were perishing from the lack of food and water and were unable to care for their young.  Pregnant does were giving birth prematurely, were unable to produce milk for their fawns, due to the does’ poor health, and left the fawns to fend for themselves.  Ten abandoned fawns were recently taken to the South Plains Wildlife Rehabilitation Center in Lubbock for care.  Songbirds and birds of prey also were also leaving their young because they were not able to find enough food to provide for themselves and their young.  There were fewer places to release the animals once the center had rehabilitated them because area water sources have become depleted.  Bryan-College Station Eagle (Texas), July 18, 2011",Plants & Wildlife,"Armstrong County, TX, Bailey County, TX, Borden County, TX, Briscoe County, TX, Carson County, TX, Castro County, TX, Cochran County, TX, Collingsworth County, TX, Crosby County, TX, Dallam County, TX, Dawson County, TX, Deaf Smith County, TX, Donley County, TX, Floyd County, TX, Gaines County, TX, Garza County, TX, Gray County, TX, Hale County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hockley County, TX, Hutchinson County, TX, Lamb County, TX, Lipscomb County, TX, Lubbock County, TX, Lynn County, TX, Mitchell County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Parmer County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Scurry County, TX, Sherman County, TX, Swisher County, TX, Terry County, TX, Wheeler County, TX, Yoakum County, TX",
25299,"Homeowner associations experience fish kills in Dallas County, Texas",09/15/2011,07/18/2011, ,"A pond consultant with a fishery in Coppell stated that the hot, dry weather was causing many fish kills in ponds in a number of homeowner associations.  Another problem that often occurs during drought when ponds become depleted is that noxious weeds and algae to thrive and reduce oxygen levels.  Fort Worth Star-Telegram (Texas), July 18, 2011","Plants & Wildlife, Water Supply & Quality","Dallas County, TX, Coppell, TX",
4589,Guadalupe-Blanco River Authority in Texas encouraged its water customers to conserve water,07/18/2011,07/15/2011, ,"The Guadalupe-Blanco River Authority encouraged its water customers to conserve water and follow local drought restrictions.  The flow at Spring Branch into Canyon Reservoir was 1.4 cubic feet on July 10, whereas the median inflow is 161 cfs.  The San Marcos Spring flow was 107 cfs, but the median flow is 164 cfs.  KXAN-TV NBC 36 Austin (Texas), July 15, 2011","Relief, Response & Restrictions, Water Supply & Quality","Caldwell County, TX, Calhoun County, TX, Comal County, TX, DeWitt County, TX, Gonzales County, TX, Guadalupe County, TX, Hays County, TX, Kendall County, TX, Refugio County, TX, Victoria County, TX",
4581,"Farmers in El Paso County, Texas, have less water for irrigation",07/17/2011,07/15/2011, ,"Some farmers in the Rio Grande watershed, including those in El Paso County, Texas, will have one less irrigation period this year, nine instead of the usual 10. The irrigation season will also end sooner, Aug. 28 instead of Sept. 11.El Paso Times, July 15, 2011",Agriculture,"El Paso County, TX",
25272,"Lake levels low, grass conditions poor in Lubbock County, Texas",09/12/2011,07/15/2011,09/10/2011,Our lake is about 5 feet low so all recreation except canoeing and fishing has been stopped. Also I have had to supplement my horses with feed due to poor grass conditions.,"Agriculture, Tourism & Recreation","Lubbock County, TX, Ransom Canyon, TX",
