Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
32495,Ag Chat conference to be held in Reno will address drought conditions,01/19/2016,01/18/2016,02/20/2016,"An Ag Chat conference was scheduled for Feb. 19-20 in Reno.  Presenters will share social media success stores and teach new ways to share the story of agriculture using social media platforms.   Participants will be able to see clips from the new Thirsty Land film, which addresses drought conditions in the western U.S.Chico Enterprise Record (Calif.), Jan. 18, 2016","Agriculture, Society & Public Health","Alpine County, CA, El Dorado County, CA, Nevada County, CA, Placer County, CA, Sierra County, CA, Carson City, NV, Churchill County, NV, Douglas County, NV, Pershing County, NV, Storey County, NV, Washoe County, NV, Reno, NV",
40808,"Pastures, hay affected in southwest North Dakota; producer selling yearlings and culling stock",06/26/2017,01/15/2016,06/24/2017,"I am a farmer/rancher located in the corner of Adams/Grant and Sioux counties in SW North Dakota.  We have not received any measurable rainfall since December 2016.  We are supplementing cattle with cake and water has become critical.  We have already sold yearlings and culled our stock cows.  Pastures are brown and there is no hay to cut.  Crops have already failed or are failing and recently seeded feed crops have not germinated as the result of lying in dry dirt.  From Grant County, North Dakota, on June 24, 2017","Agriculture, Water Supply & Quality","Adams County, ND, Grant County, ND, New Leipzig, ND, Sioux County, ND, Perkins County, SD, Lemmon, SD",
32487,"Cumberland County, North Carolina, plants drying out",01/12/2016,01/07/2016,01/07/2016,After a very rainy end of December things have started to dry out.  The ditches in the neighborhood are empty and the plants are showing some signs of drying.  CoCoRaHS Report from Station #Hope Mills 6.3 SE on 1/7/2016,Plants & Wildlife,"Cumberland County, NC",
35755,"Luna County, New Mexico, dry soil, garden needs to be watered",06/21/2016,01/05/2016,06/17/2016,"New well drilled this week. When digging mud pit, the ground at five feet down was just as powdery dry as on top.  Extremely dry, rain since January 5th is just under 0.7 inches.  Rain around us but 'not allowed to rain here'!  I fill two gallon trays, four times a day for bunnies & birds. Garden just making it with water from neighbor. Well supposed to be done by next Friday, maybe.  CoCoRaHS Report from Station #Deming 16 ESE on 6/17/2016",Plants & Wildlife,"Luna County, NM",
32595,Early start to fire season in New Mexico,04/06/2016,01/01/2016,04/02/2016,"New Mexico’s fire season has taken off early with more than 130 wildfires and more than 45,000 acres burned by April 2, which was a big increase over the 2015 fire season.  Moisture was more plentiful in 2015, supporting the growth of grasses that have since dried out and become potential fuel for 2016’s wildfires.  New Mexico has received little precipitation since the middle of January.ABQJournal (Albuquerque, N.M.), April 2, 2016",Fire,"New Mexico, Catron County, NM, Lincoln County, NM, Otero County, NM, Socorro County, NM",
48006,"Drought, other factors killed many Rhode Island trees",12/06/2018,01/01/2016,12/06/2018,"Roughly 13 percent of the trees in Rhode Island’s forests died, due to heat, drought and insect infestations during the past two years.  Many of the dead trees were located across the western part of the state from Burrillville to Hopkinton, on Prudence Island and the Sakonnet Peninsula.  The area of dead trees covered about 45,000 to 50,000 acres, according to The Providence Journal.  WLNE-TV ABC 6 (Providence, R.I.), Dec. 6, 2018",Plants & Wildlife,"Rhode Island, Bristol County, RI, Kent County, RI, Newport County, RI, Providence County, RI, Washington County, RI",
36166,"Drought causing feed, water supply problems for ranchers in Perkins County, South Dakota",08/25/2016,01/01/2016,08/24/2016,"I live in Perkins County, South Dakota, and we are in the ranching business.  We have been in the midst of an extreme drought beginning in the winter of 2015.  We received little to no snowfall and other than a few minor rains this spring we have received very little precipitation.  Our native range production has been extremely limited.  The forage that grew was probably at 25-30% of what is considered normal.  Most stock dams/ponds are either dry or close to it.  A lot of producers are facing situations where the water is also poisonous to livestock that drink it.  Some producers are reporting that natural water springs that have previously never quit running are dry this year.  With a limited amount of rain and/or snow, hay production was very limited, with many producers putting up no hay at all.  On our operation we had the worst hay crop since the 1930s.  What ground was cut for hay was 25% of normal.  Most of the small grain crops were not harvested for grain due to lack of moisture to finish off the grain filling process.  Many producers are looking at buying feed for their winter supplies and if things don't inprove soon there will be many looking to liquidate livestock. From an agricultural producer in Perkins County, South Dakota, on August 24, 2016","Agriculture, Water Supply & Quality","Perkins County, SD, Prairie City, SD, Sorum, SD",
35841,"Fewer berries for hungry New England black bears, more human-bear encounters",08/30/2016,01/01/2016,08/30/2016,"More than 600 Mainers have complained about bear encounters this year as drought dries up bruins’ natural foods and leaves them searching afar for a bite to eat.  Maine authorities were hoping for more participants in the bear hunting season to slow the growth of the bear population. The state has about 36,000 bears, up from 30,000 five years ago, said Jennifer Vashon, a bear biologist with the Maine Department of Inland Fisheries & Wildlife.The Washington Post (D.C.), Aug. 30, 2016The dry weather in New England diminished the berry crop, driving black bears to bird feeders, garbage cans and backyards grills in search of food.  The Maine Warden Service had already received more than 200 bear complaints as of mid-June, compared to last year when they received about 400 complaints for the entire year.  Residents in New Hampshire and Vermont were also advised to take precautions.  Bear sightings were increasing in Connecticut also.  Since July 2015, there were nearly 5,500 sightings or about 1,000 more than were reported in all of 2015.The Vermont Department of Fish and Wildlife have received 142 bear complaints this year, compared with 51 for all of 2015.  The department urged people to take down bird feeders to eliminate that food source for the bears.New Britain Herald (Conn.), July 3, 2016","Plants & Wildlife, Society & Public Health","Fairfield County, CT, Hartford County, CT, Litchfield County, CT, Middlesex County, CT, New Haven County, CT, New London County, CT, Tolland County, CT, Windham County, CT, Massachusetts, Barnstable County, MA, Berkshire County, MA, Bristol County, MA, Dukes County, MA, Essex County, MA, Franklin County, MA, Hampden County, MA, Hampshire County, MA, Middlesex County, MA, Nantucket County, MA, Norfolk County, MA, Plymouth County, MA, Suffolk County, MA, Worcester County, MA, Maine, Androscoggin County, ME, Aroostook County, ME, Cumberland County, ME, Franklin County, ME, Hancock County, ME, Kennebec County, ME, Knox County, ME, Lincoln County, ME, Oxford County, ME, Penobscot County, ME, Piscataquis County, ME, Sagadahoc County, ME, Somerset County, ME, Waldo County, ME, Washington County, ME, York County, ME, New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH, New York, Vermont, Addison County, VT, Bennington County, VT, Caledonia County, VT, Chittenden County, VT, Essex County, VT, Franklin County, VT, Grand Isle County, VT, Lamoille County, VT, Orange County, VT, Orleans County, VT, Rutland County, VT, Washington County, VT, Windham County, VT, Windsor County, VT",
36227,"Dry creeks and dams, limited pasture regrowth noted in Bowman and Slope counties in North Dakota",09/07/2016,01/01/2016,09/05/2016,"Continued dry conditions. Creeks and dams are dry. Limited to no regrowth of pastures.From an agricultural producer in Bowman County, North Dakota, on September 5, 2016","Agriculture, Water Supply & Quality","Bowman County, ND, Bowman, ND, Slope County, ND",
41146,"Dams, hay crop affected in Butte, Meade, and Perkins counties in South Dakota",08/18/2017,01/01/2016,08/18/2017,"We are located in the northeast corner of Butte County in South Dakota. We operate in three counties: Butte, Meade and Perkins.  In Butte County everything north of Sulfer Creek north and east of Hoover is and has been in drought since 2016. Ninety-five percent of our dams are dry or unusable and no hay crop for the second year in a row. We have had numerous fires; thankfully a hard-working fire department and ranchers with spray rigs have kept them small. Last Saturday we had our biggest rain of the summer, 4 tenths of an inch.From Butte County, South Dakota, on August 18, 2017","Agriculture, Water Supply & Quality","Butte County, SD, Meade County, SD, Perkins County, SD",
40674,"Lawrence County, SD minimal livestock water in dams and no sub-soil moisture from previous year",06/12/2017,01/01/2016, ,Ther is very little livestock water in dams and we have had no sub-soil moisture from last year along with not much rain this year.  Pastures are starting to turn brown and crops are drying up. There will also be no dry-land hay to cut.  North of I-90 is much dryer than South of I-90.,Agriculture,"Lawrence County, SD",
36048,"Lack of water and grazing a concern in Bowman County, North Dakota",08/10/2016,01/01/2016,08/08/2016,"Continued dry creeks and dams since turnout in May. Cattle water through pipelines or hauled water. Pastures have extremely limited regrowth due to lack of rain and warm to hot temperatures. Major concern upcoming is the lack of fall grazing opportunities. From Kevin Thompson, agricultural producer, Bowman, North Dakota, on August 8, 2016",Agriculture,"Bowman County, ND",
36264,"Drought leads to water and pasture concerns for agricultural producers in Bowman County, North Dakota",09/12/2016,01/01/2016,09/12/2016,"Continued dry conditions in our area. Pipeline or hauling water is the only water supply for our cattle. This has taken place since turn out in May. Limited to no regrowth of grass in pastures.  Many cattle have been moved to winter pastures. No water in dams or creeks. Only hayed 50 acres of hay land out of 500, so buying hay to meet the need. Hay costs have increased to $110-$125 a ton.From an agricultural producer in Bowman County, North Dakota, on September 12, 2016","Agriculture, Water Supply & Quality","Bowman County, ND, Bowman, ND",
36242,New Hampshire's trees affected by extended drought,09/08/2016,01/01/2016,09/05/2016,"New Hampshire’s roadside trees and their root systems were suffering after another hot, dry summer deprived them of normal moisture.  Eversource crews were removing drought-damaged trees before they drop limbs on power lines and cause outages.  Through the end of July, Eversource had cut down 14,450 trees, which is about 2,700 more trees than were cut down in all of 2015, the company said.  Drought in two of the past three years has taken a toll on the region’s trees.Manchester Union Leader (N.H.), Sept. 5, 2016","Energy, Plants & Wildlife, Society & Public Health","New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH",
36192,"Dry stock dams, no hay production reported in Fall River County, South Dakota",08/30/2016,01/01/2016,08/30/2016,"We have experienced low moisture amounts for each shower this spring and summer along with very hot windy days. The result has been that the precip that we obtained did not get into the ground but an inch or two. No benefit from the precip. 800 acres of hay land had no production. I'm grazing cattle on winter pasture now. I have moved 120 yrl. heifers to Neb. for pasture. In time I will have to start selling my foundation cows.  If we get no help this year a large # of cattle will be sold in this area. Stock dams are dry, been hauling some water and we have fought fire all summer. From an agricultural producer in Fall River County, South Dakota, on August 30, 2016","Agriculture, Fire, Water Supply & Quality","Fall River County, SD",
36210,Sixteen percent of New Hampshire's dairy farms closed in 2016,08/31/2016,01/01/2016,08/30/2016,"Nineteen of New Hampshire’s 120 dairy farms closed since the start of 2016 as prolonged low milk prices and drought this summer strained finances beyond viability.  Drought cut into production of hay and silage corn, resulting in a crop loss of about 50 percent for a dairy farmer in Epsom in Merrimack County.  He has been purchasing feed from Maine at about twice the normal cost.  With low milk prices, he, like other dairymen, tried to produce more, but that just caused a milk glut, leading prices to drop further.  New Hampshire Agriculture Commissioner Lorraine Merrill, also a dairy farmer, penned in her recent market bulletin that 16 percent of the state’s dairy farms had closed.  Over the previous four years, only ten dairy farms had closed.Concord Monitor (N.H.), Aug. 30, 2016","Agriculture, Plants & Wildlife, Society & Public Health","New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH",
38330,"Low precipitation led to low reservoir, fallowed land in Baker County, Oregon",09/29/2016,01/01/2016,12/31/2016,"The Phillips Reservoir in Baker County did not fill during the 2015-16 winter, allowing only a partial water delivery of 1.25 acre-feet of water rather than a full allotment of 3.5 acre-feet, for irrigation during the 2016 growing season.  One Baker Valley farmer had to leave 15 percent of his land fallow for lack of irrigation water.  On the morning of Sept. 28, the reservoir held 2,780 acre-feet of water, amounting to about 4 percent of the reservoir's 73,500 acre-feet capacity.  With drought persisting for four years in the region, it could take two winters of above-normal snowfall to refill the reservoir.Baker City Herald (Ore.), Sept. 28, 2016","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Baker County, OR",
36161,"Hay and feed in short supply in Fall River County, South Dakota",08/25/2016,01/01/2016,08/22/2016,"We have not had a good rain in NW Fall River County, SD, since a year ago July 2. Hay was nonexistent other than where it flooded out last July a year ago.  We are running out of feed.From an agricultural producer in Fall River County, South Dakota, on August 22, 2016",Agriculture,"Fall River County, SD",
35986,"Columbia County, New York, low streamflow, drought watch issued, grass not growing",08/01/2016,01/01/2016,07/20/2016,"Lack of winter snow cover, inadequate spring and summer rain, warmer temperatures, breezy condition causes streams to barely flow, ponds to dry out, weeds grow rather than grass. New York State issued its first drought watch since 2002. CoCoRaHS Report from Station #Hudson 8.2 S on 7/20/2016","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Columbia County, NY",
36162,"Drought reduces hay production, raises fire danger in Meade County, South Dakota",08/25/2016,01/01/2016,08/23/2016,"The drought made haying nearly impossible. We got 45 bales off of what should yield 400+ bales. We therefore have to buy hay and we had to supplement cattle in all pastures and rotate earlier than usual. Fire danger is extremely high so every storm that blows through you have to quit doing what you are working on and go to the highest hill and monitor lightning strikes so you can get to the fire before it wipes you out.From an agricultural producer in Meade County, South Dakota, on August 23, 2016","Agriculture, Fire","Meade County, SD",
36246,"Drought leads to increase in noxious weeds, dry springs and wells, and lack of forage in Utah and Sanpete counties, Utah",09/09/2016,01/01/2016,09/07/2016,"I am a beef cow/calf producer.  Drought is exceptionally bad in my area.  My grazing AUMs of usable feed is estimated at 20%.  Noxious weeds such as dyers woad, scotch thistle, musk thistle, larkspur, and wild mustard are much more prevalent than ever before due to the stress many years of extended drought has wrought on the more desirable plant species.  I run cattle on a US Forest Service permit.  My turnout date and numbers allowed were permitted at 100% but total lack of rain combined with record heat this summer has drastically deteriorated the range.  Seven of my eight developed springs for stock water are dry and number eight is flowing 10%.  Over 80% of my range is unusable for grazing due to lack of stock water availability.  My local irrigation company which releases irrigation water to stockholders estimates 2016 water at 5% of historic average.    I have three wells on my property.  One just went dry.  These wells were drilled in 1930 and have always had water until September 2016.From an agricultural producer in Sanpete and Utah counties, Utah, on September 7, 2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Sanpete County, UT, Utah County, UT",
32641,"Above normal fire activity in Indiana County, Pennsylvania",04/28/2016,01/01/2016,04/22/2016,"Brush fire activity in Indiana County has been 20 percent higher in 2016 than the previous year, with 78 fire calls from the start of the year through April 22, compared to 65 calls during the same time frame in 2015.  Mel Benamati, head of the Indiana County Fire Chiefs Association implored the public to be more careful with outdoor burning because the firefighters were all volunteers and were overwhelmed with the demand for their services.  Fire officials also thought that more land had been burned by fires this year and more work was required to extinguish the fires than in 2015.The Indiana Gazette (Pa.), April 23, 2016","Fire, Relief, Response & Restrictions","Indiana County, PA, Armagh, PA",
40790,"Drought affecting stock dams and streams, pastures, livestock in Perkins County, South Dakota",06/23/2017,01/01/2016,06/23/2017,"Due to the drought conditions I have had to let three employees remain without employment. In my area the drought is taking its economic impact on the individual ranchers, small towns and communities that rely on agriculture.  The stock dams and streams are nearly dried up, they are low, mossy and borderline ""contaminated water.""  The forage  is 1/4th of what it should be at this time of the year.  I have NO HAY to put up for my animals....I am having to sell light lambs two to five months before normal; my children have had to sell cows and calves.  I will be forced to sell the factory (ewes and rams) due to no feed.  The pastures are very short.  Fires are a concern with all this wind!  This is a very serious situation for individuals, the communities and this state. From Perkins County, South Dakota, on June 23, 2017","Agriculture, Business & Industry, Fire, Water Supply & Quality","Perkins County, SD",
36228,"Hay crop down, dams and creeks low in Perkins County, South Dakota",09/07/2016,01/01/2016,09/05/2016,"I would like to submit a report on the ongoing drought in Perkins County, South Dakota. This summer has been extremely dry and hot. Our hay crop was about 1/3 to 1/2 of a normal hay crop. A couple of examples: 24-acre field of alfalfa, 11 round bales @ approximately 1100 lbs.  54-acre field of mixed hay, 40 round bales @ approximately 1100 lbs.Dams and creeks are also getting very low in many places.Yields were also down on small grains, 12 to 15 bushels per acre on some fields of spring wheat.If it were not for carry over hay from last year we would be forced to either buy hay or sell cows, which may still happen if we do not get some fall moisture.From an agricultural producer in Perkins County, South Dakota, on September 5, 2016","Agriculture, Water Supply & Quality","Perkins County, SD",
35889,"Dams dried up, hay and grass gone in Harding County, South Dakota",07/19/2016,01/01/2016,07/19/2016,"We ranch in northwest Harding County. Our dams have pretty much all dried up from lack of rain and no snow for several years. The grass the livestock survives on has dried up and disappeared from no rain. No hay was put up so now it's all purchased. We are certain that flocks of sheep and herds of cattle will soon be sold because the drought has become so severe.From Tim Brown, agricultural advisor, Buffalo, South Dakota, on July 19, 2016",Agriculture,"Harding County, SD, Buffalo, SD, Ladner, SD",
36159,"Dry conditions cause water and feed problems for agricultural producers in Perkins County, South Dakota",08/25/2016,01/01/2016,08/21/2016,"This report is intended to bring attention to the dry conditions in southern Perkins County, South Dakota. After an open winter, below-normal spring moisture, and only a few scattered showers since the first of June, hay production is a fraction of normal, millet has failed to germinate, and water sources have deteriorated to the point where desperate measures are needed. We have had to move cows to winter pasture and will need to buy significantly more feed this winter. See photos for details.From an agricultural producer in Perkins County, South Dakota, on August 21, 2016","Agriculture, Water Supply & Quality","Perkins County, SD",
36245,"Hay production low, irrigation water unavailable in Utah and Sanpete counties, Utah",09/09/2016,01/01/2016,09/07/2016,"I have a beef cattle and hay operation.  My area has been in drought since 2012.  A few thunderstorms have hit around my ranch this year, but missed me.  Soil moisture is at record lows in my area.  I rely on a drainage creek that encompasses runoff and snowmelt for many thousands of surrounding acres for my primary source of stock water and it is down to few sporadic puddles.  If conditions continue to deteriorate, I may be forced to haul stock water in excess of 12 miles.  Freezing nighttime temperatures through the month of May, lack of rain, and a record number of 95+ degree days this summer have left my grazing AUMs at roughly 20% of average.  Hay production was also at an all-time low from lack of irrigation water availability and rain.  My local irrigation company estimates 5% of historic runoff to storage reservoir in 2016.  Cow productivity and condition is rated at very poor.  Weaning weights are estimated to be 80% of average.  Cow pregnancy rates are also expected to be 80% of average.From an agricultural producer in Utah and Sanpete counties, Utah, on September 7, 2016","Agriculture, Water Supply & Quality","Sanpete County, UT, Utah County, UT",
40816,"Pastures, dams affected by drought in Perkins County, South Dakota",06/28/2017,01/01/2016,06/28/2017,"The current drought in Perkins County has impacted us by the lack of water in dams, which means we cannot use some of the grass we do have due to the lack of water in the pasture. The quality and quantity of grass is very low and we may have to sell some cattle due to not enough grassing and regrowth; and the lack of any hay to cut means we will have to buy hay or sell some cattle.From Perkins County, South Dakota, on June 28, 2017","Agriculture, Water Supply & Quality","Perkins County, SD",
38626,"Pastures dried up, producers feeding hay in Humphreys County, Tennessee",11/08/2016,01/01/2016,11/08/2016,"We had some rain in the spring but it was not enough to restore my pastures to normal status.  The grass barely grew all spring and then the rain was sparse to not at all from July till now.  It hasn't rained in any significant amount here since Aug 1st.  My pastures are dead and I have been feeding hay non-stop since August of 2015. I have cut my herd in half and nothing is growing but the weeds.From an agricultural producer in Humphreys County, Tennessee, on November 8, 2016",Agriculture,"Humphreys County, TN",
35909,"Producer hauling water to livestock in Bowman, North Dakota; crops stressed and drying up",07/22/2016,01/01/2016,07/21/2016,"Hauling water to livestock twice a day. Pipeline water tanks are the only source of water in other pastures. All creeks and dams are totally dry and have been dry since turnout May 15, 2016. Pastures do not grow after only pass through with cattle. Fall grazing will be very limited. Crops have been stressed with lack of moisture followed by hail storms.  Hay production next to nothing. We only have about 40 acres of alfalfa/grass out of 600 acres.  The remaining 560 acres is about 6-8 inches tall and drying up.From Kevin Thompson, agricultural producer, Bowman, North Dakota, on July 22, 2016",Agriculture,"Bowman County, ND, Bowman, ND, Slope County, ND",
41298,"Grass and hay production down, rancher reducing herd in Butte County, South Dakota",09/14/2017,12/01/2015,09/13/2017,"After 2 years of drought, our ranch is in the worst condition I have ever seen.  Hay Creek runs the entire length of it and has been dry for most of the last 2 years.  This has forced us to run wells that we normally wouldn't have.  Our grass and hay production for 2 years has been 20% of normal.  For 2 years we now have zero carry over.  We have already used up our  winter grass on September 1.  We have reduced our herd by 30% with more reduction to come . The hay we have already purchased will take all the income that will generate  for 2017.From Butte County, South Dakota, on September 13, 2017","Agriculture, Water Supply & Quality","Butte County, SD",
32477,Historic wagon visible on bed of Detroit Lake in Oregon,01/08/2016,10/30/2015,01/06/2016,"The remains of a 19th century wagon were visible on the bed of Detroit Lake where the ghost town of Detroit used to be before the area was flooded with the construction of the reservoir in 1952.  A sheriff’s deputy stumbled across the 1875 Milburn wagon in October about 56 miles southeast of Salem while out looking for such historical artifacts. Low snowfall during the 2014-15 winter allowed Detroit Lake to fall about 143 feet below capacity.  Portland Oregonian, Hillsboro Argus, Oregon Live.com (Ore.), Jan. 6, 2016",Society & Public Health,"Marion County, OR",
32281,Drought watch in New Jersey,03/01/2016,09/23/2015,03/01/2016,"Snow and rain during the winter alleviated the low reservoir, groundwater and streamflow levels that prompted the state Department of Environmental Protection  to declare a drought watch for 12 New Jersey counties.  Water conservation was still recommended.Newark Star-Ledger/NJ.com (N.J.), March 1, 2016A drought watch was issued by the Department of Environmental Protection for 12 New Jersey counties after months of dry, warm weather led to low water supplies.  Residents in all or parts of Bergen, Essex, Hudson, Hunterdon, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Somerset and Union counties were included in the drought watch, were expected to be mindful of water use and observe restrictions if and when they begin.Rainfall in parts of northern and central New Jersey was a little more than 50 percent of average over the past three months.Trenton Times (N.J.), Sept. 23, 2015","Relief, Response & Restrictions, Water Supply & Quality","Bergen County, NJ, Essex County, NJ, Hudson County, NJ, Hunterdon County, NJ, Mercer County, NJ, Middlesex County, NJ, Monmouth County, NJ, Morris County, NJ, Ocean County, NJ, Passaic County, NJ, Somerset County, NJ, Union County, NJ",
32284,"Water restrictions in Newton, New Jersey",01/19/2017,09/23/2015,01/19/2017,"The water restrictions continued in Newton as the water level of Morris Lake dropped to 53.5 inches below the spillway.New Jersey Herald (Newton, N.J.), Jan. 19, 2017Water restrictions remained in effect for Newton as the water level of Morris Lake fell from 18 inches below the spillway on Sept. 16, 2015 to 51 inches below the spillway on Nov. 3, 2016.  In late October 2016, Sussex County and 13 other northern counties were placed in a drought warning.New Jersey Herald (Newton, N.J.), Nov. 7, 2016Water restrictions took effect in Newton because the water level at Morris Lake, the town’s reservoir, continued to drop. New Jersey Herald (Newton, N.J.), Sept. 23, 2015","Relief, Response & Restrictions, Water Supply & Quality","Sussex County, NJ, Newton, NJ",
41640,"Drought, other factors reduce elk populations in south central Washington",10/31/2017,09/01/2015,10/25/2017,"There were fewer young bulls in south central Washington after drought in 2015, followed by two subsequent long, harsh winters, trimmed the Yakima elk herd from 10,856 to 8,326, according to surveys by the Department of Fish and Wildlife.  Much of the loss was in calves, resulting in the lowest numbers ever witnessed in the district.  The Colockum elk herd in Kittitas County suffered a similar loss with a population decrease of about 10 percent.  Yakima Herald-Republic (Wash.), Oct. 25, 2017","Plants & Wildlife, Tourism & Recreation","Kittitas County, WA, Yakima County, WA",
41179,"Elk, deer near Yakima, Washington not yet recovered from drought in 2015",08/24/2017,06/01/2015,08/23/2017,"A summer drought and harsh winter in 2015 led to substantial declines in the elk herd populations near Yakima and the Colockum herd north of Ellensburg and may affect the number of antlerless permits granted in the fall.  February surveys revealed “surprisingly low elk numbers” and the fewest calves ever observed.  Deer populations also remained below normal after the 2015 summer drought and two subsequent hard winters and put the population in a decline expected to persist through 2018. Yakima Herald-Republic (Wash.), Aug. 23, 2017","Plants & Wildlife, Tourism & Recreation","Kittitas County, WA, Yakima County, WA",
35891,"Drought leads to dry stock dams, poor hay harvests and pasturage in Harding County, South Dakota",07/20/2016,06/01/2015,07/19/2016,"This spring started very dry because of no fall rain or substantial snow cover. Stock dams are bone dry because of no run off. Hay harvest was very poor, no alfalfa and only found hay where we had not harvested last year. We normally have about 1000 to 1200 big round bales; this year we only have 275. Our beef cattle have been rotated to our fall grazing pastures in July because there was no regrowth and the grass went into dormancy because of the drought conditions. We normally rotate to these fields and pastures in September. The beef yearlings will be marketed a month early because of no regrowth in pasture. Rainfall has been scarce. We have not received over .40 at one time in either June or July, with strong winds several days in a row. This week we have received 100 degree temperatures for at least three days in a row.It is so dry that we have only mowed our yard two times this year and it is brown.From an agricultural producer in Harding County, South Dakota, on July 19, 2016",Agriculture,"Harding County, SD",
35729,"Douglas County, Oregon, dead trees due to lack of water",06/18/2016,06/01/2015,06/11/2016,"The lack of rain during last summer and last winter has taken a toll on the trees on my property. I have at least a dozen pine trees that are completely dead. The cedar and the madrone seem ok but the pine trees are devastated. The trees by the house that I water with my plants are all ok, green, and growing well. But around the property the trees have been damaged badly. The experts are saying that there is a beetle in the pine that are doing well due to the stress from lack of water.  CoCoRaHS Report from Station #Roseburg 4.5 WSW on 6/11/2016",Plants & Wildlife,"Douglas County, OR",
31684,"Irrigation district in Yakima Valley, Washington closed to conserve water for later in growing season; Suffered drought-related damage to canal",01/21/2016,04/20/2015,01/21/2016,"A length of canal in Moxee City belonging to the Roza Irrigation District cracked when the canal was left dry to stretch the district’s drought-depleted water supply.  Yakima Herald-Republic (Wash.), Jan. 21, 2016To cope with low water supplies, the Roza Irrigation District shut down for several weeks in May to leave water for later in the growing season.  Water deliveries began in March 2015 at full allocations of 7.1 gallons per minute, but were reduced to 1.8 gpm on April 20 and ended altogether on May 11.  Water deliveries were to resume after several weeks.In the meantime, a storm brought up to 1.5 inches to much of the Roza district, dropping the water equivalent of about two irrigations.Capital Press - Agriculture Weekly (Salem, Ore.), May 28, 2015","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Benton County, WA, Yakima County, WA, Moxee City, WA",
50787,Oregon's Wickiup Reservoir not to refill in 2020,02/10/2020,04/01/2015,02/09/2020,"Storage at Wickiup Dam has not recovered from the drought in 2015 when the area received record low snowpack.  In 2018, the reservoir went completely dry.  As of Feb. 6, 2020, Wickiup was at 57 percent of capacity and will likely end the winter season at approximately 150,000 acre-feet or about 25 percent below its 200,000 acre-feet capacity, meaning North Unit Irrigation District irrigators in Jefferson County will experience water shortages again in 2020.  The reservoir has only completely refilled once since the very poor 2015 snowpack.Bend Bulletin (Ore.), Feb. 9, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Deschutes County, OR, Jefferson County, OR",
36319,Low level of Great Salt Lake in Utah affecting salt brine shrimp,09/22/2016,01/01/2015,09/22/2016,"The low level of Great Salt Lake was causing problems for a salt brine shrimp company, forcing the company to dredge the lake in 2015 to be able to put its boats in the water.  The 2015 harvest was below-average because the low water levels stress the shrimp.Elko Daily Free Press (Nev.), Sept. 22, 2016","Business & Industry, Plants & Wildlife, Water Supply & Quality","Box Elder County, UT, Davis County, UT, Salt Lake County, UT, Tooele County, UT, Weber County, UT",
39226,"Potential water rate increase in Reno/Sparks, Nevada due to low water sales",02/28/2017,01/01/2015,02/27/2017,"Truckee Meadows Water Authority wants to increase water rates because Reno-Sparks water customers used 20 percent less water in 2015, although TMWA asked for 10 percent water conservation.  More than 90 percent of the district’s costs remain fixed, regardless of the amount of water used.  Open houses were scheduled in March and April 2017 to explain the rate proposals that would increase bills by 3 percent this year and another 3 percent in 2018.  Reno Gazette-Journal (Nev.), Feb. 27, 2017","Relief, Response & Restrictions, Water Supply & Quality","Washoe County, NV, Reno, NV, Sparks, NV",
30707,Many boats removed from shallow Great Salt Lake in Utah,04/06/2017,08/05/2014,04/06/2017,"Two years of drought have kept most boats out of the Great Salt Lake because the water at the mouth of the marina was too shallow for most vessels' keels.  With recent rainfall, the lake’s elevation has risen, encouraging boaters to come back into the water.Pueblo Chieftain (Colo.), April 6, 2017At least 70 boats had been removed from the Great Salt Lake Park Marina as the lake dipped to its lowest level in more than 50 years.Reuters, Aug. 5, 2014","Tourism & Recreation, Water Supply & Quality","Box Elder County, UT, Davis County, UT, Salt Lake County, UT, Tooele County, UT, Weber County, UT",
48078,"Drought, insects killed trees in Linn County, Oregon",03/14/2019,01/01/2014,03/13/2019,"Fishermen’s Bend Campground and Day Use Site was closed through April 15 while the Bureau of Land Management felled another 315 trees after five years of drought, shallow soil and an Ips Beetle infestation killed many trees.  The BLM removed about 650 trees in 2018 and about 300 in 2016 and 2017.  Altogether, more than 1,200 trees will have been removed in four years.Salem Statesman-Journal (Ore.), March 13, 2019","Plants & Wildlife, Society & Public Health","Linn County, OR",
